timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20250318121444258822,310,233,58,10
20250318121445258906,311,233,59,0
20250318121446261306,323,233,61,0
20250318121447262078,276,233,50,0
20250318121448260452,273,233,49,0
20250318121449278027,274,233,49,0
20250318121450268589,273,233,49,0
20250318121451266699,275,233,50,0
20250318121452268133,281,233,51,0
20250318121453266798,319,232,61,0
20250318121454265735,320,233,61,0
20250318121455268246,319,233,61,0
20250318121456267665,319,233,61,0
20250318121457269237,320,232,61,0
20250318121458268773,320,232,61,0
20250318121459270854,320,232,61,0
20250318121500271870,320,232,61,0
20250318121501275252,320,232,61,0
20250318121502282663,320,233,61,0
20250318121503277393,319,233,61,0
20250318121504276638,320,232,61,0
20250318121505276188,319,232,61,0
20250318121506278950,319,233,61,0
20250318121507282637,319,233,61,0
20250318121508277410,319,233,61,0
20250318121509276693,319,233,61,0
20250318121510277961,319,233,61,0
20250318121511280472,319,233,61,0
20250318121512282678,319,233,61,0
20250318121513281866,319,233,61,0
20250318121514281970,319,233,61,0
20250318121515285495,319,233,61,0
20250318121516286135,319,233,61,0
20250318121517285209,319,233,61,0
20250318121518296871,319,233,61,0
20250318121519292179,319,233,61,0
20250318121520286381,319,232,61,0
20250318121521287707,319,232,61,0
20250318121522286002,319,233,61,0
20250318121523287778,319,233,61,0
20250318121524288543,319,233,61,0
20250318121525293881,319,233,61,0
20250318121526293081,319,233,61,0
20250318121527304470,319,233,61,0
20250318121528294216,319,233,61,0
20250318121529293069,319,233,61,0
20250318121530295418,319,233,61,0
20250318121531298501,319,233,61,0
20250318121532296075,319,233,61,0
20250318121533297234,319,233,61,0
20250318121534296796,319,233,61,0
20250318121535299593,319,233,61,0
20250318121536299380,319,233,61,0
20250318121537300080,319,233,61,0
20250318121538304165,319,233,61,0
20250318121539303007,319,233,61,0
20250318121540304853,319,233,61,0
20250318121541305513,319,233,61,0
20250318121542310063,319,233,61,0
20250318121543305007,319,233,61,0
20250318121544303641,319,233,61,0
20250318121545303539,319,233,61,0
20250318121546303944,319,233,61,1
20250318121547303439,319,233,61,1
20250318121548303041,319,233,61,1
20250318121549309092,319,233,61,1
20250318121550306862,319,233,61,1
20250318121551307199,319,233,61,1
20250318121552306980,319,234,61,1
20250318121553305584,319,234,61,1
20250318121554315768,319,234,61,1
20250318121555308134,319,233,61,1
20250318121556308491,319,234,61,1
20250318121557308663,319,234,61,1
20250318121558309154,319,234,61,1
