timestamp,current_mA_0,current_mA_1,voltage_V_0,voltage_V_1,power_active_W_0,power_active_W_1,energy_counter_Wh_0,energy_counter_Wh_1
20260120125524097381,712,761,220,225,148,166,5,5
20260120125525095551,711,760,220,225,148,166,5,5
20260120125526097927,713,763,220,225,148,167,5,5
20260120125527096466,712,761,220,225,148,166,5,5
20260120125528110760,715,765,221,225,149,167,5,5
20260120125529103773,698,715,220,225,145,156,5,5
20260120125530103584,717,771,220,225,149,168,5,5
20260120125531143839,680,739,220,225,141,161,5,6
20260120125532124797,712,762,220,225,148,166,5,6
20260120125533106229,712,762,220,225,148,166,5,6
20260120125534103403,711,760,220,225,148,166,5,6
20260120125535108349,714,763,220,225,148,167,5,6
20260120125536112603,715,760,220,225,149,166,5,6
20260120125537113058,714,763,220,225,148,167,5,6
20260120125538167000,695,701,220,225,144,153,5,6
20260120125539113427,715,763,220,225,148,167,5,6
20260120125540117157,712,762,220,225,148,166,5,6
20260120125541114530,707,754,220,225,147,164,5,6
20260120125542116909,706,754,220,225,146,164,5,6
20260120125543121500,704,751,221,225,146,164,5,6
20260120125544119483,713,759,221,226,148,166,5,6
20260120125545159321,712,762,220,225,148,166,6,6
20260120125546122943,705,754,220,225,146,164,6,6
20260120125547120271,701,747,220,225,146,163,6,6
20260120125548125506,711,761,221,225,148,166,6,6
20260120125549128216,711,762,221,225,148,167,6,6
20260120125550126213,709,716,221,225,147,156,6,6
20260120125551125803,708,757,221,226,147,165,6,6
20260120125552156948,707,756,221,226,147,165,6,6
20260120125553134938,706,756,221,226,147,165,6,7
20260120125554134040,720,769,221,226,150,168,6,7
20260120125555131341,702,767,221,226,146,168,6,7
20260120125556135480,713,764,221,226,149,167,6,7
20260120125557139322,699,742,221,226,145,162,6,7
20260120125558140668,706,754,221,226,147,165,6,7
20260120125559139402,706,755,221,226,147,165,6,7
20260120125600143453,710,754,221,226,147,165,6,7
20260120125601170163,706,756,221,226,147,165,6,7
20260120125602143170,708,757,220,225,147,165,6,7
20260120125603147335,708,757,221,226,147,165,6,7
20260120125604166888,708,756,221,226,147,165,6,7
20260120125605165595,707,756,221,226,147,165,6,7
20260120125606149306,710,753,221,226,147,164,6,7
20260120125607165903,699,750,221,226,145,164,6,7
20260120125608149033,703,751,221,226,146,164,6,7
20260120125609153570,710,767,221,226,147,167,7,7
20260120125610171652,717,731,221,226,149,160,7,7
20260120125611172273,704,752,220,225,146,164,7,7
20260120125612172913,708,755,221,225,147,164,7,7
20260120125613170131,703,752,221,225,146,164,7,7
20260120125614173768,703,751,220,225,146,164,7,7
20260120125615174909,706,751,221,226,146,164,7,8
20260120125616175025,717,742,221,226,149,162,7,8
20260120125617176021,704,752,221,226,146,164,7,8
20260120125618177217,708,749,221,226,147,163,7,8
20260120125619177544,702,751,221,226,146,164,7,8
20260120125620178129,713,746,221,226,148,163,7,8
20260120125621183911,707,749,221,226,147,163,7,8
20260120125622178953,703,753,221,226,146,164,7,8
20260120125623179474,702,750,221,226,146,164,7,8
20260120125624180410,703,755,221,226,146,164,7,8
20260120125625181070,702,751,221,226,146,164,7,8
20260120125626199598,703,751,221,226,146,164,7,8
20260120125627181619,707,754,221,226,147,164,7,8
20260120125628182433,703,752,221,226,146,164,7,8
20260120125629185455,702,751,221,226,146,164,7,8
20260120125630183435,705,758,221,226,146,165,7,8
20260120125631184492,704,751,221,226,146,164,7,8
20260120125632188831,703,751,221,226,146,164,7,8
20260120125633230970,704,756,220,226,146,164,8,8
20260120125634206592,704,752,220,225,146,164,8,8
20260120125635192528,703,752,221,225,146,164,8,8
20260120125636191759,713,753,221,226,148,164,8,8
20260120125637188371,678,719,221,226,140,157,8,9
20260120125638192976,698,745,221,226,145,163,8,9
20260120125639193532,701,750,221,226,146,164,8,9
20260120125640243521,702,747,221,226,146,163,8,9
20260120125641193234,702,749,221,226,146,164,8,9
20260120125642198291,703,749,221,226,146,164,8,9
20260120125643201355,698,744,221,225,145,162,8,9
20260120125644193829,712,763,221,225,148,167,8,9
20260120125645204079,710,760,221,226,148,166,8,9
20260120125646205175,713,741,221,226,148,162,8,9
20260120125647255388,699,763,221,226,145,167,8,9
20260120125648207933,699,754,221,226,145,164,8,9
20260120125649208245,697,745,221,226,145,163,8,9
20260120125650211540,702,749,221,226,146,164,8,9
20260120125651207040,718,738,221,226,149,161,8,9
20260120125652212587,750,725,221,226,157,158,8,9
20260120125653215332,700,750,221,226,145,164,8,9
20260120125654269263,710,777,221,226,148,170,8,9
20260120125655213552,710,762,221,226,148,167,8,9
20260120125656220736,711,761,221,226,148,166,8,9
20260120125657221213,691,716,221,226,143,156,8,9
20260120125658215039,704,752,221,226,146,164,9,10
20260120125659217285,705,754,221,226,147,165,9,10
20260120125700223381,704,753,221,226,146,165,9,10
20260120125701257739,704,754,221,226,146,165,9,10
20260120125702224854,704,754,221,226,146,165,9,10
20260120125703231293,702,750,221,226,146,164,9,10
20260120125704226673,703,752,221,226,146,164,9,10
20260120125705230186,705,754,221,226,147,165,9,10
20260120125706233887,703,752,221,226,146,164,9,10
20260120125707232606,712,752,221,226,148,164,9,10
20260120125708240896,706,754,221,226,147,165,9,10
20260120125709236242,707,755,220,225,147,165,9,10
20260120125710234929,713,764,221,226,148,167,9,10
20260120125711238306,726,695,221,226,152,152,9,10
20260120125712240935,704,751,221,226,146,164,9,10
20260120125713241514,711,761,221,226,148,166,9,10
20260120125714262308,700,764,221,225,145,167,9,10
20260120125715242674,700,763,221,226,145,167,9,10
20260120125716243816,713,762,221,226,148,167,9,10
20260120125717245627,694,756,221,226,144,165,9,10
20260120125718252087,702,751,221,226,146,164,9,10
20260120125719258812,704,746,221,226,146,163,9,10
20260120125720254626,704,751,221,226,146,164,9,11
20260120125721256674,701,751,221,226,146,164,9,11
20260120125722251921,701,749,221,226,146,164,9,11
20260120125723259685,704,748,221,226,146,164,10,11
20260120125724256994,704,745,221,226,146,163,10,11
20260120125725259870,699,747,221,226,145,164,10,11
20260120125726281620,698,745,221,226,145,163,10,11
20260120125727276026,705,746,221,226,147,163,10,11
20260120125728262512,703,752,221,226,146,164,10,11
20260120125729267350,706,752,221,226,147,164,10,11
20260120125730264238,716,754,221,226,149,165,10,11
20260120125731267265,679,752,221,226,141,165,10,11
20260120125732272478,702,742,221,226,146,162,10,11
20260120125733292244,703,746,221,226,146,164,10,11
20260120125734267227,711,749,221,226,148,164,10,11
20260120125735274526,726,742,221,226,152,162,10,11
20260120125736276581,705,738,221,226,147,161,10,11
20260120125737279080,696,751,221,226,145,164,10,11
20260120125738274577,699,744,221,226,146,163,10,11
20260120125739278779,719,746,221,226,149,163,10,11
20260120125740304839,701,747,221,226,146,163,10,11
20260120125741278160,701,749,221,226,146,164,10,11
20260120125742301763,703,750,221,226,146,164,10,12
20260120125743283974,698,748,221,226,145,163,10,12
20260120125744286889,701,747,221,226,146,164,10,12
20260120125745287714,704,745,221,226,146,163,10,12
20260120125746294101,704,746,221,226,147,163,11,12
20260120125747322330,703,751,221,226,146,165,11,12
20260120125748290393,703,752,221,226,146,165,11,12
20260120125749339501,710,758,221,226,148,165,11,12
20260120125750294706,684,761,221,226,142,167,11,12
20260120125751297118,705,755,221,226,146,165,11,12
20260120125752297433,701,750,221,226,146,164,11,12
20260120125753298314,703,749,221,226,146,164,11,12
20260120125754332740,703,750,221,226,146,164,11,12
20260120125755301546,703,748,221,226,146,163,11,12
20260120125756349108,714,751,221,226,149,164,11,12
20260120125757304774,725,744,221,226,151,163,11,12
20260120125758305708,697,748,221,226,145,163,11,12
20260120125759306944,703,745,221,226,146,163,11,12
20260120125800313694,702,750,221,226,146,164,11,12
20260120125801318191,703,750,221,226,146,164,11,12
20260120125802309851,699,746,221,226,145,163,11,12
20260120125803347774,703,750,221,226,146,164,11,12
20260120125804311694,702,753,221,226,146,164,11,13
20260120125805312310,706,747,221,226,147,163,11,13
20260120125806316939,703,744,221,226,146,163,11,13
20260120125807312574,705,751,221,226,147,164,11,13
20260120125808334827,714,751,221,226,149,164,11,13
20260120125809315810,700,700,221,226,146,153,11,13
20260120125810332573,696,745,221,226,145,163,11,13
20260120125811321722,697,747,221,226,145,164,12,13
20260120125812322004,701,749,221,226,146,164,12,13
20260120125813322239,698,749,221,226,145,164,12,13
20260120125814320332,702,745,221,226,146,163,12,13
20260120125815345429,702,748,221,226,146,164,12,13
20260120125816325149,724,749,221,226,151,164,12,13
20260120125817338644,701,731,221,226,146,160,12,13
20260120125818332480,700,746,221,226,146,163,12,13
20260120125819330569,703,745,221,226,146,163,12,13
20260120125820330375,702,752,221,226,146,165,12,13
20260120125821334163,700,750,221,226,145,164,12,13
20260120125822356911,712,746,221,226,148,163,12,13
20260120125823332705,676,759,221,226,140,166,12,13
20260120125824331734,700,737,221,226,146,161,12,13
20260120125825336491,721,747,221,226,150,164,12,13
20260120125826339911,700,721,221,226,146,158,12,14
20260120125827339911,706,747,221,226,147,163,12,14
20260120125828340897,700,749,221,226,146,164,12,14
20260120125829376470,700,747,221,226,145,164,12,14
20260120125830338519,703,746,221,226,146,163,12,14
20260120125831339505,707,749,221,226,147,164,12,14
20260120125832342392,710,758,221,226,148,166,12,14
20260120125833394612,708,757,221,226,147,166,12,14
20260120125834347406,701,731,221,226,145,160,12,14
20260120125835350621,716,745,221,226,149,163,13,14
20260120125836385597,703,744,221,226,146,163,13,14
20260120125837351254,711,750,221,226,148,164,13,14
20260120125838354103,708,764,221,226,147,167,13,14
20260120125839354925,708,749,221,226,147,164,13,14
20260120125840351947,711,756,221,226,148,166,13,14
20260120125841359446,746,749,221,226,156,163,13,14
20260120125842359392,704,740,221,226,146,162,13,14
20260120125843378361,715,751,221,226,149,164,13,14
20260120125844364174,705,734,221,226,147,160,13,14
20260120125845366576,699,752,221,226,145,164,13,14
20260120125846368630,700,747,221,226,145,163,13,14
20260120125847360002,701,748,221,226,146,163,13,14
20260120125848362445,699,744,221,226,145,163,13,15
20260120125849370089,703,749,221,226,146,164,13,15
20260120125850390598,704,747,221,226,146,163,13,15
20260120125851372581,718,753,221,226,149,165,13,15
20260120125852372149,714,743,221,226,149,162,13,15
20260120125853380702,678,766,221,226,140,167,13,15
20260120125854376226,711,718,221,226,148,157,13,15
20260120125855377135,719,761,220,226,149,166,13,15
20260120125856376590,704,753,220,226,146,165,13,15
20260120125857392233,702,752,220,226,146,164,13,15
20260120125858409788,712,751,220,226,148,164,13,15
20260120125859373602,710,761,220,226,148,166,13,15
20260120125900381908,709,752,220,226,147,164,14,15
20260120125901381677,708,755,220,226,147,165,14,15
20260120125902383948,707,757,221,226,147,165,14,15
20260120125903388225,705,755,221,226,147,165,14,15
20260120125904412188,706,755,221,226,146,165,14,15
20260120125905441600,703,751,221,226,146,164,14,15
20260120125906405491,705,751,221,226,147,164,14,15
20260120125907392709,705,755,221,226,146,165,14,15
20260120125908395068,715,759,220,226,149,165,14,15
20260120125909397867,719,736,220,226,150,161,14,15
20260120125910394472,721,749,221,226,149,164,14,16
20260120125911430516,702,749,221,226,146,164,14,16
20260120125912428366,701,747,221,226,146,163,14,16
20260120125913398478,705,751,221,226,146,164,14,16
20260120125914403011,702,747,221,226,146,163,14,16
20260120125915402387,705,750,221,226,146,164,14,16
20260120125916408930,702,747,221,226,145,163,14,16
20260120125917404085,705,747,220,226,146,163,14,16
20260120125918439654,698,749,221,226,145,164,14,16
20260120125919449771,702,751,220,226,145,164,14,16
20260120125920407705,698,751,221,226,145,164,14,16
20260120125921412943,698,747,221,226,145,163,14,16
20260120125922414209,711,746,221,226,148,163,14,16
20260120125923417647,713,755,221,226,148,164,14,16
20260120125924416200,688,763,220,226,143,167,14,16
20260120125925438953,704,734,220,226,146,160,15,16
20260120125926466116,707,751,220,226,147,164,15,16
20260120125927417261,703,751,220,226,146,164,15,16
20260120125928420164,716,752,220,226,148,164,15,16
20260120125929424410,704,753,220,226,146,164,15,16
20260120125930424877,701,751,220,226,146,164,15,16
20260120125931425433,705,751,220,226,146,164,15,16
20260120125932439728,703,752,220,226,146,164,15,17
20260120125933456260,704,752,220,226,146,164,15,17
20260120125934431297,705,752,220,226,146,164,15,17
20260120125935433414,704,756,220,226,146,164,15,17
20260120125936431913,704,745,221,226,146,163,15,17
20260120125937435523,706,753,221,226,146,165,15,17
20260120125938436919,704,753,221,226,146,164,15,17
20260120125939458979,706,751,221,226,147,164,15,17
20260120125940441956,704,754,220,226,146,165,15,17
20260120125941445162,704,753,221,226,146,165,15,17
20260120125942439678,703,750,221,226,146,164,15,17
20260120125943442996,704,750,221,226,146,164,15,17
20260120125944445522,704,753,221,226,146,164,15,17
20260120125945449923,704,751,220,226,146,164,15,17
20260120125946471759,709,755,220,225,147,165,15,17
20260120125947443735,711,755,220,225,148,165,15,17
20260120125948451285,704,744,220,226,146,162,15,17
20260120125949451807,703,749,220,226,146,164,16,17
20260120125950454074,679,751,221,226,141,164,16,17
20260120125951454649,703,720,221,226,146,157,16,17
20260120125952456541,703,751,221,226,146,164,16,17
20260120125953466388,703,749,221,226,146,164,16,17
20260120125954461244,704,751,220,226,146,164,16,18
20260120125955455338,702,750,221,226,146,164,16,18
20260120125956462126,698,748,221,226,145,164,16,18
20260120125957463873,700,750,221,226,145,164,16,18
20260120125958464548,700,746,221,226,145,163,16,18
20260120125959485952,701,748,221,226,146,164,16,18
20260120130000483106,706,750,221,226,147,164,16,18
20260120130001470130,706,750,221,226,146,164,16,18
20260120130002472845,701,749,221,226,146,164,16,18
20260120130003473447,701,749,220,226,146,164,16,18
20260120130004473999,707,748,221,226,147,163,16,18
20260120130005478479,713,751,220,226,148,164,16,18
20260120130006471297,689,759,221,226,143,166,16,18
