timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20250318121444172367,333,233,63,14
20250318121445175631,358,233,69,0
20250318121446178596,333,233,63,0
20250318121447175951,319,233,60,0
20250318121448180397,371,233,72,0
20250318121449186878,403,233,81,0
20250318121450199154,317,233,59,0
20250318121451203476,322,233,61,0
20250318121452195411,393,233,77,0
20250318121453194404,471,232,98,0
20250318121454194674,458,233,95,0
20250318121455197949,457,233,94,0
20250318121456194028,458,233,95,0
20250318121457197215,457,233,94,0
20250318121458194963,457,232,94,0
20250318121459195750,458,232,95,0
20250318121500199529,458,233,95,0
20250318121501201509,457,233,94,0
20250318121502206460,457,233,94,0
20250318121503215640,457,233,94,0
20250318121504205647,457,233,94,0
20250318121505208030,457,233,94,0
20250318121506216278,456,233,94,0
20250318121507209932,457,233,94,0
20250318121508210690,457,233,94,0
20250318121509210855,457,233,94,0
20250318121510214256,456,233,94,0
20250318121511208398,457,233,94,0
20250318121512216457,457,233,94,0
20250318121513216854,456,233,94,0
20250318121514215467,456,233,94,0
20250318121515231604,456,233,94,0
20250318121516218654,456,233,94,0
20250318121517220531,456,233,94,0
20250318121518223023,456,233,94,0
20250318121519229896,456,233,94,0
20250318121520228039,456,233,94,0
20250318121521227231,456,233,94,0
20250318121522226782,456,233,94,0
20250318121523228932,456,233,94,0
20250318121524230469,456,233,94,0
20250318121525233985,455,233,94,0
20250318121526239671,455,233,94,0
20250318121527238596,455,233,94,0
20250318121528237619,455,233,94,1
20250318121529236255,455,233,94,1
20250318121530235609,455,233,94,1
20250318121531239431,455,233,94,1
20250318121532242691,455,233,94,1
20250318121533240712,455,233,94,1
20250318121534245231,455,233,94,1
20250318121535251918,455,233,94,1
20250318121536247997,454,233,94,1
20250318121537245736,455,233,94,1
20250318121538246920,454,233,94,1
20250318121539252091,454,233,94,1
20250318121540253688,454,233,94,1
20250318121541255080,454,233,94,1
20250318121542253767,454,233,94,1
20250318121543262118,453,233,94,1
20250318121544259223,454,233,94,1
20250318121545259400,453,233,94,1
20250318121546263516,454,233,94,1
20250318121547262013,453,233,94,1
20250318121548261335,453,233,94,1
20250318121549267879,453,233,94,1
20250318121550265852,453,234,94,1
20250318121551266065,452,234,94,1
20250318121552266723,453,234,94,1
20250318121553270490,452,234,94,1
20250318121554272122,453,234,94,1
20250318121555272192,453,234,94,1
20250318121556273521,452,234,94,1
20250318121557274455,452,234,93,1
20250318121558274561,452,234,94,1
20250318121559275996,452,234,94,1
20250318121600279546,452,234,94,1
20250318121601282282,453,234,94,1
20250318121602292316,452,234,93,1
20250318121603283473,452,234,93,1
20250318121604283865,451,234,93,1
20250318121605284567,451,234,93,1
20250318121606286115,451,234,93,1
20250318121607288728,451,234,93,1
20250318121608287275,450,234,93,2
20250318121609288692,450,234,93,2
20250318121610298677,451,234,93,2
20250318121611296755,450,234,93,2
20250318121612294739,451,234,93,2
20250318121613306294,451,234,93,2
20250318121614300922,450,234,93,2
20250318121615302437,450,234,93,2
20250318121616298479,450,234,93,2
20250318121617302243,450,234,93,2
20250318121618305401,450,234,93,2
20250318121619306698,450,235,93,2
20250318121620305196,449,234,93,2
20250318121621305333,450,234,93,2
20250318121622307925,450,234,93,2
20250318121623317432,449,234,93,2
20250318121624309850,449,234,93,2
20250318121625313185,449,235,93,2
20250318121626323907,448,235,93,2
20250318121627318126,448,235,93,2
20250318121628311921,448,235,93,2
20250318121629316788,448,234,93,2
20250318121630320458,448,234,93,2
20250318121631322543,449,234,93,2
20250318121632322084,448,234,93,2
20250318121633322148,449,234,93,2
20250318121634325385,448,234,93,2
20250318121635325296,448,234,93,2
20250318121636328464,448,234,93,2
20250318121637328757,448,235,93,2
20250318121638332824,447,235,93,2
20250318121639334230,447,234,92,2
20250318121640334084,447,235,93,2
20250318121641333770,447,235,92,2
20250318121642340245,447,235,92,2
20250318121643337089,447,235,93,2
20250318121644337218,447,235,92,2
20250318121645339112,446,235,92,2
20250318121646340207,446,235,92,2
20250318121647336963,446,235,92,2
20250318121648341784,446,235,92,2
20250318121649346024,446,235,92,3
20250318121650352710,446,235,92,3
20250318121651351281,445,235,92,3
20250318121652349985,446,235,92,3
20250318121653351170,445,235,92,3
20250318121654364459,445,235,92,3
20250318121655354537,445,235,92,3
20250318121656355123,445,235,92,3
20250318121657355460,444,235,92,3
20250318121658357767,444,235,92,3
20250318121659352635,444,235,92,3
20250318121700360045,444,235,92,3
20250318121701365575,444,235,92,3
20250318121702368296,444,235,92,3
20250318121703371717,445,235,92,3
20250318121704374086,444,235,92,3
20250318121705373840,444,235,92,3
20250318121706388362,444,235,92,3
20250318121707379420,444,235,92,3
20250318121708379450,444,235,92,3
20250318121709380045,445,235,92,3
20250318121710382472,444,235,92,3
20250318121711384341,444,235,92,3
20250318121712388903,444,235,92,3
20250318121713391215,448,232,92,3
20250318121714402856,448,232,92,3
20250318121715394359,448,232,92,3
20250318121716395359,449,231,92,3
20250318121717398018,450,231,92,3
20250318121718401482,449,231,92,3
20250318121719407774,450,231,92,3
20250318121720404290,449,231,92,3
20250318121721406732,449,231,92,3
20250318121722404885,449,231,92,3
20250318121723406626,449,232,92,3
20250318121724409602,448,231,92,3
20250318121725416622,449,231,92,3
20250318121726415713,449,232,92,3
20250318121727414633,449,232,92,3
20250318121728417006,448,232,92,3
20250318121729420671,449,231,92,3
20250318121730417642,449,232,92,3
20250318121731423321,449,232,92,4
20250318121732421185,448,231,92,4
20250318121733425116,449,231,92,4
20250318121734426998,449,232,92,4
20250318121735425956,449,232,92,4
20250318121736428414,449,232,92,4
20250318121737447394,449,232,92,4
20250318121738430948,449,232,92,4
20250318121739431369,449,232,92,4
20250318121740433537,448,232,92,4
20250318121741434547,448,232,92,4
20250318121742435557,449,232,92,4
20250318121743439789,448,232,92,4
20250318121744445063,449,232,92,4
20250318121745440512,449,232,92,4
20250318121746444056,449,232,92,4
20250318121747444104,449,232,92,4
20250318121748444974,448,231,92,4
