timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20250318131728714483,402,232,81,8
20250318131729724511,396,232,78,8
20250318131730713936,538,231,114,8
20250318131731715083,527,231,111,8
20250318131732713609,528,231,111,8
20250318131733717315,526,231,111,8
20250318131734716247,523,231,110,8
20250318131735715643,524,231,111,8
20250318131736716202,523,231,110,8
20250318131737729364,527,231,111,8
20250318131738717875,522,231,110,8
20250318131739719503,521,231,110,8
20250318131740732920,515,231,108,8
20250318131741723914,514,231,108,8
20250318131742721840,516,231,109,8
20250318131743725023,518,231,109,8
20250318131744730742,520,231,110,8
20250318131745728604,517,231,109,8
20250318131746729178,518,231,109,8
20250318131747730053,520,231,109,8
20250318131748732701,516,231,108,8
20250318131749732485,518,231,109,8
20250318131750736200,519,231,109,8
20250318131751745468,520,231,109,8
20250318131752747171,519,231,109,8
20250318131753740419,519,231,109,8
20250318131754740677,521,231,110,8
20250318131755744049,524,231,111,8
20250318131756745125,517,231,109,8
20250318131757747485,518,231,109,8
20250318131758747651,516,231,108,9
20250318131759746039,516,231,108,9
20250318131800748766,516,231,108,9
20250318131801755617,516,231,108,9
20250318131802765322,518,231,109,9
20250318131803760204,514,231,108,9
20250318131804759451,513,231,108,9
20250318131805762296,518,231,109,9
20250318131806761326,520,231,109,9
20250318131807765778,518,231,109,9
20250318131808763685,513,231,108,9
20250318131809765725,518,231,109,9
20250318131810768818,516,231,109,9
20250318131811765859,519,231,109,9
20250318131812773496,520,231,109,9
20250318131813782818,514,231,108,9
20250318131814776121,516,231,109,9
20250318131815779163,518,231,109,9
20250318131816779785,517,231,109,9
20250318131817780271,520,231,109,9
20250318131818780793,516,231,108,9
20250318131819782898,513,231,108,9
20250318131820784693,513,231,108,9
20250318131821786499,512,231,107,9
20250318131822784135,516,231,109,9
20250318131823787895,510,231,107,9
20250318131824807150,512,231,107,9
20250318131825791823,514,231,108,9
20250318131826801627,510,231,107,9
20250318131827796515,520,231,109,9
20250318131828795929,512,231,107,9
20250318131829804096,509,231,107,9
20250318131830804956,516,231,108,9
20250318131831804807,510,231,107,10
20250318131832807855,510,231,107,10
20250318131833805922,514,231,108,10
20250318131834810354,508,231,107,10
20250318131835824758,508,231,107,10
20250318131836823302,513,231,108,10
20250318131837818828,515,231,108,10
20250318131838819403,519,231,109,10
20250318131839819148,512,231,108,10
20250318131840819359,512,231,107,10
20250318131841819827,510,231,107,10
20250318131842820786,510,231,107,10
20250318131843823298,513,231,108,10
20250318131844821477,512,231,108,10
20250318131845828125,512,231,108,10
20250318131846842393,514,231,108,10
20250318131847831715,512,231,107,10
20250318131848833688,510,231,107,10
20250318131849861249,513,231,108,10
20250318131850836816,512,231,107,10
20250318131851842877,514,231,108,10
20250318131852839158,510,231,107,10
20250318131853839911,516,231,109,10
20250318131854842348,519,231,109,10
20250318131855841613,515,231,108,10
20250318131856843664,514,231,108,10
20250318131857849268,510,231,107,10
20250318131858848196,512,231,107,10
20250318131859849469,510,231,107,10
20250318131900853086,513,231,108,10
20250318131901865323,512,231,107,10
20250318131902856279,508,231,107,10
20250318131903857615,513,231,108,10
20250318131904857297,510,231,107,11
20250318131905861143,509,231,107,11
20250318131906862221,508,231,107,11
20250318131907864687,507,231,106,11
20250318131908888522,508,231,107,11
20250318131909866236,508,231,107,11
20250318131910868063,510,231,107,11
20250318131911866622,505,231,106,11
20250318131912874768,509,231,107,11
20250318131913875265,510,231,107,11
20250318131914874420,508,231,107,11
20250318131915878283,510,231,107,11
20250318131916877937,510,231,107,11
20250318131917873438,505,231,106,11
20250318131918880318,510,231,107,11
20250318131919899999,508,231,107,11
20250318131920882787,507,231,106,11
20250318131921885116,509,231,107,11
20250318131922885644,509,231,107,11
20250318131923886303,503,231,105,11
20250318131924889301,509,231,107,11
20250318131925892284,510,231,107,11
20250318131926894294,514,231,108,11
20250318131927893724,510,231,107,11
20250318131928892019,510,231,107,11
20250318131929900089,509,231,107,11
20250318131930905803,510,231,107,11
20250318131931900829,509,231,107,11
20250318131932903391,507,231,106,11
20250318131933903489,505,231,106,11
20250318131934905146,507,231,106,11
20250318131935906047,509,231,107,11
20250318131936911288,509,231,107,11
20250318131937911936,507,231,106,11
20250318131938912188,504,231,106,12
20250318131939916764,510,231,107,12
20250318131940921459,510,231,107,12
20250318131941921980,510,231,107,12
20250318131942921503,510,231,107,12
20250318131943922326,513,231,108,12
