timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20250318130920708620,332,234,63,5
20250318130921711912,405,234,81,5
20250318130922709334,487,234,102,5
20250318130923717905,488,234,102,5
20250318130924711658,488,234,102,5
20250318130925715433,487,234,102,5
20250318130926716215,488,234,102,5
20250318130927718561,488,234,102,5
20250318130928718242,487,234,102,5
20250318130929717918,487,234,102,5
20250318130930723182,487,234,102,5
20250318130931722804,487,234,102,5
20250318130932724783,488,234,102,5
20250318130933726138,487,234,102,5
20250318130934726778,487,234,102,6
20250318130935728384,488,234,102,6
20250318130936730852,488,234,102,6
20250318130937730353,487,234,102,6
20250318130938735682,488,234,102,6
20250318130939735073,488,234,102,6
20250318130940737583,487,234,102,6
20250318130941739845,488,234,102,6
20250318130942742191,488,234,102,6
20250318130943745862,488,234,102,6
20250318130944745001,488,234,102,6
20250318130945748014,488,234,102,6
20250318130946749233,488,234,102,6
20250318130947748873,488,234,103,6
20250318130948748927,488,234,102,6
20250318130949754713,487,234,102,6
20250318130950762055,488,234,102,6
20250318130951759063,488,234,102,6
20250318130952762501,487,234,102,6
20250318130953764037,488,234,102,6
20250318130954765120,488,234,102,6
20250318130955766039,488,234,102,6
20250318130956771728,488,234,102,6
20250318130957769301,488,234,102,6
20250318130958774016,488,234,102,6
20250318130959770398,489,234,103,6
20250318131000776614,489,234,102,6
20250318131001791790,488,234,102,6
20250318131002785878,489,234,103,6
20250318131003779911,488,234,102,6
20250318131004781789,488,234,103,6
20250318131005782957,489,234,103,6
20250318131006784950,488,234,102,6
20250318131007790767,489,234,103,6
20250318131008784269,489,234,103,6
20250318131009787742,488,234,102,6
20250318131010783964,488,234,103,6
20250318131011791449,488,234,102,6
20250318131012802036,488,234,102,7
20250318131013799053,488,234,103,7
20250318131014800716,488,234,103,7
20250318131015803323,488,234,103,7
20250318131016802101,488,234,102,7
20250318131017806391,488,234,103,7
20250318131018804913,488,234,102,7
20250318131019804702,488,235,103,7
20250318131020806413,488,234,103,7
20250318131021805595,488,234,102,7
20250318131022809481,488,234,103,7
20250318131023818211,488,234,103,7
20250318131024813146,488,234,103,7
20250318131025815762,488,234,103,7
20250318131026814314,488,234,103,7
20250318131027819201,489,234,103,7
20250318131028820993,488,235,103,7
