timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20250425171436243114,504,220,105,3
20250425171437246475,645,219,136,0
20250425171438275012,859,219,183,0
20250425171439249261,858,219,183,0
20250425171440250817,860,219,183,0
20250425171441251790,859,219,183,0
20250425171442250130,859,219,183,0
20250425171443254662,866,219,184,0
20250425171444253308,868,219,185,0
20250425171445255313,861,219,183,0
20250425171446256361,861,219,183,0
20250425171447281343,861,219,183,0
20250425171448257413,860,219,183,0
20250425171449286149,867,219,185,0
20250425171450264075,868,219,185,0
20250425171451265324,861,219,183,0
20250425171452284401,862,219,183,0
20250425171453265946,861,219,183,0
20250425171454285526,861,219,183,0
20250425171455286120,868,219,185,0
20250425171456286851,867,219,185,0
20250425171457286841,861,219,183,1
20250425171458285993,861,219,183,1
20250425171459288946,861,219,184,1
20250425171500289963,861,219,183,1
20250425171501392282,868,219,185,1
20250425171502291817,865,219,184,1
20250425171503295137,861,219,184,1
20250425171504303190,861,219,184,1
20250425171505293565,861,219,183,1
20250425171506294557,861,219,183,1
20250425171507294501,866,219,185,1
20250425171508296349,868,219,185,1
20250425171509297333,861,219,184,1
20250425171510298761,860,219,184,1
20250425171511299817,861,219,184,1
20250425171512309439,861,219,183,1
20250425171513304609,867,219,185,1
20250425171514307021,868,219,185,1
20250425171515305744,861,219,184,1
20250425171516305579,860,219,183,1
20250425171517305700,861,219,184,2
20250425171518309706,860,219,184,2
20250425171519312514,866,219,185,2
20250425171520327338,867,219,185,2
20250425171521312704,860,219,184,2
20250425171522315462,860,219,183,2
20250425171523317763,861,219,184,2
20250425171524318951,861,219,184,2
20250425171525322041,868,219,185,2
20250425171526325380,867,219,185,2
20250425171527327049,861,219,184,2
20250425171528323617,861,219,184,2
20250425171529328218,862,219,184,2
20250425171530332919,861,219,184,2
20250425171531351953,867,219,185,2
20250425171532329328,870,219,185,2
20250425171533331017,862,219,184,2
20250425171534338496,862,219,184,2
20250425171535336892,862,219,184,2
